user,date,text,latitude,longitude
therefinerybar,Tue Aug 13 10:02:20 +0000 2019,"Looking for a place to start your morning right with the perfect cup of coffee? 
Whether you’re hosting a business… https://t.co/mPO7Kt5z9v",51.50711486,-0.12731805
djalijournalist,Tue Aug 13 10:01:30 +0000 2019,A.Y.O RADIO UK SENDS a massive Happy Birthday SHOUTOUT to our ON AIR PERSONALITY AND HUMAN RESOURCES MANAGER  Ochol… https://t.co/LFYW60S0CB,51.50711486,-0.12731805
PrimeCapBrokers,Tue Aug 13 10:01:26 +0000 2019,With rates of exchange so distinctly volatile (moving up and down so unpredictably and to such extremes) many priva… https://t.co/MOUELAMx5J,51.5072044,-0.1320137
tmj_LON_adm,Tue Aug 13 10:01:09 +0000 2019,"Join the CWT team! See our latest #IT job openings  including ""Software Developer""  via the link in our bio. #London",51.5073509,-0.1277583
tazlimastyle,Tue Aug 13 09:59:48 +0000 2019,"AMPLIFIED
Let us all work together to end youth violence! This effects all of us  which means it is all of our resp… https://t.co/TeZMwMq6Go",51.50711486,-0.12731805
Robertc1970,Tue Aug 13 09:58:08 +0000 2019,Eduardo praying I won’t take a photo of him. #GodFail @ London  United Kingdom https://t.co/Hou5WCVWka,51.50711486,-0.12731805
VADMBotanicsLtd,Tue Aug 13 09:56:41 +0000 2019,VADM Botanics Luxury Face and Body Butter blended especially for you. Guaranteed to leave your skin feeling rejuven… https://t.co/ythe7rEl1F,51.50711486,-0.12731805
VADMBotanicsLtd,Tue Aug 13 09:56:18 +0000 2019,VADM Botanics Luxury Face and Body Butter blended especially for you. Guaranteed to leave your skin feeling rejuven… https://t.co/8qfhkrB3VK,51.50711486,-0.12731805
VADMBotanicsLtd,Tue Aug 13 09:56:02 +0000 2019,VADM Botanics Luxury Black Soap blended especially for you. Guaranteed to leave your skin feeling rejuvenated and s… https://t.co/xvZNziBHvB,51.50711486,-0.12731805
tmj_UKR_retail,Tue Aug 13 09:54:19 +0000 2019,We're hiring! Click to apply: key holder - https://t.co/EmfXlr67X3 #Retail #London  England,51.5073509,-0.1277583
HakimSaber1,Tue Aug 13 09:51:29 +0000 2019,"Which Of Mr Obama’s Messages Stood Out Most To You ? Go Watch The Video On My Page 

#knowledgeispower… https://t.co/ZFrLuxvpe1",51.50711486,-0.12731805
HakimSaber1,Tue Aug 13 09:49:55 +0000 2019,"Which Of Mr Obama’s Messages Stood Out Most To You ? Watch The Video On My Page 

#motivationquotes… https://t.co/z8B4lq9p45",51.50711486,-0.12731805
TekT1me,Tue Aug 13 09:45:39 +0000 2019,"#ouch
..
..
#fall #leg #slip #wet #hurt #ouch #ifyoulaughyougoingtohell #woman #overweight @ McDonald's https://t.co/oXTitgHUnf",51.50124312,-0.11992194
TheOnlyReggiie,Tue Aug 13 09:44:17 +0000 2019,A little late ~ Mid Week Date Night 🥂💕 @ London  United Kingdom https://t.co/5ujeOaEYqh,51.50711486,-0.12731805
Frustopio,Tue Aug 13 09:44:05 +0000 2019,"Daniel is feeling Goochie!⚡️🎹⚡️
.
.
.
Goochie! Happy t-shirts for everyone. Visit https://t.co/tYcQFNLCRL or check… https://t.co/RX8HxBvYPn",51.50711486,-0.12731805
GoodenoughClub,Tue Aug 13 09:43:54 +0000 2019,Est. In 1932  the award-winning 🥇 Regents Park Open Air Theatre is one of the largest theatres 🎭 in London and a gr… https://t.co/luX69aCwX0,51.50711486,-0.12731805
katesuiter,Tue Aug 13 09:43:21 +0000 2019,New office dog #betterbehaved #louisvuitton @ London  United Kingdom https://t.co/y5s6F0bEiQ,51.50711486,-0.12731805
Kamanza,Tue Aug 13 09:41:43 +0000 2019,"#eastasia 
#1800s
#asianhistory 
#kamanzamakeupartist @ London  United Kingdom https://t.co/vGqjy4Fe52",51.50711486,-0.12731805
SustainHealth,Tue Aug 13 09:37:32 +0000 2019,How to rescue a brow or lash emergency at home or in the salon  https://t.co/vJUPhbRCfg,51.5073509,-0.1277583
ITSMEMATTHIJS,Tue Aug 13 09:36:39 +0000 2019,Sunny London ☀️🏙 @ London  United Kingdom https://t.co/HZLruKlvbH,51.50711486,-0.12731805
runningmanash,Tue Aug 13 09:32:48 +0000 2019,#youhadonejobtodo #croissant 😂🤣😂😍 🥐 🔥 #andtheyaintchoc @ London  United Kingdom https://t.co/ZEKCfZS3zz,51.50711486,-0.12731805
merchantsqevent,Tue Aug 13 09:31:38 +0000 2019,Catch our Merchant Square Street Food team in the West Plaza from 11:30am - 2:30pm today with our traders: rolling_… https://t.co/gWswKvCOiF,51.50711486,-0.12731805
Helen1lucas,Tue Aug 13 09:30:38 +0000 2019,"‼️💥 Just for u.... 💋💥 
Is your next Watch here ? 🤔
✨💥All Watches In Now @officialwatches 💥‼️
Don’t delay 🤙🏽… https://t.co/oEkJAqi8my",51.50711486,-0.12731805
tmj_lon_sales,Tue Aug 13 09:30:38 +0000 2019,Interested in a job in #London  England? This could be a great fit: https://t.co/fxdwD1DD0j #Sales,51.5073509,-0.1277583
djalijournalist,Tue Aug 13 09:27:09 +0000 2019,"A.Y.O RADIO UK 

presents...

Mobile Phone Top Up Of The Week.

PRESENTER: 
Sir James.

PROGRAM:
THE REALITIES OF L… https://t.co/n51sDk489s",51.50711486,-0.12731805
darling_mads,Tue Aug 13 09:27:08 +0000 2019,"Is there a heaven ? I’d like to think so . 📷
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#london #thisislondon… https://t.co/BcFRhPGgQW",51.50905122,-0.12809618
9jalicious,Tue Aug 13 09:25:16 +0000 2019,💫#DreamBelieveAchieve 👉🏽like &amp; Follow @9jalicious 💚#goodvibes #positive  #good  #mood #inspiration #LLBOR  #let💚beo… https://t.co/Ztkhze123M,51.50711486,-0.12731805
MakeupMira,Tue Aug 13 09:25:03 +0000 2019,"💥Freckles fun &amp; Fresh Skin elizabethkayeturner By hazel.hurley 
Why not try out some fake freckles on your skin for… https://t.co/znUA02x6PA",51.50711486,-0.12731805
terrytopcat,Tue Aug 13 09:19:55 +0000 2019,I’ve Followed This Incredible Artist and Beautiful Lady since the beginning ‘Flavour Of The Old School’ used to vis… https://t.co/whJqDXiMRp,51.50711486,-0.12731805
SacredArtN16,Tue Aug 13 09:19:52 +0000 2019,"Peony by apprentice babysnaketattoo 
.
.
.
#peony #flower #tattoo #linetattoo #shouldertattoo #blacktattoo… https://t.co/tFld7tphQJ",51.50711486,-0.12731805
adilepadatu,Tue Aug 13 09:19:11 +0000 2019,#actor #actorswanted #model #acting #headshots #professional #london #vibes #ukcastingcalls #castingcalls… https://t.co/ruUdB3hdYd,51.50711486,-0.12731805
speakerexpress,Tue Aug 13 09:14:42 +0000 2019,"Female Speaker Awards 2019 - deadline approaching!
🎤
To all you amazing FEMALE SPEAKERS out there: let's change the… https://t.co/lmb34UeKE6",51.50711486,-0.12731805
BOBBYSVEGAN,Tue Aug 13 09:12:41 +0000 2019,"➡️➡️➡️ Your direction is so much more important than your speed! ➡️➡️➡️
-
-
-
#vegan #plantbased #plantpowered… https://t.co/DCZOHiZkMB",51.50711486,-0.12731805
annaxysports,Tue Aug 13 09:12:26 +0000 2019,"🎵'Cause I don't care when I'm with my baby  yeah
All the bad things disappear
And you're making me feel like maybe… https://t.co/oCFuKONYHB",51.50711486,-0.12731805
cambridgeduches,Tue Aug 13 09:10:43 +0000 2019,"#Repost @one2onediet (get_repost)
・・・
✨ For today’s regram we would love to celebrate the one year anniversary of N… https://t.co/zTctnATydX",51.5072,-0.1275
MarineAndVine,Tue Aug 13 09:10:06 +0000 2019,TAHITIAN OIL | This dry oil mist is filled with rich oils  antioxidants and a hint of summer - it leaves your skin… https://t.co/zz8Yzs4c8L,51.50711486,-0.12731805
merchantsqevent,Tue Aug 13 09:09:32 +0000 2019,Join virginactiveuk on our Floating Pocket Park every week as they offer free yoga 🧘🏻‍♀️ sessions for non-members o… https://t.co/PnQc86Rzsb,51.50711486,-0.12731805
deepaapte,Tue Aug 13 09:09:22 +0000 2019,"August for Ayurveda.  DAY 13.
Following on from last few days and a great response  this is today’s post.
.

August… https://t.co/T8LIbGgbGq",51.50711486,-0.12731805
BeaJareno,Tue Aug 13 09:07:59 +0000 2019,Super nice ‘ make a sterling silver ring’ workshop with Mathew and Helen   gorgeous couple! Fancy taking part at ou… https://t.co/bBOvds1Muf,51.50711486,-0.12731805
Jacqui_Stafford,Tue Aug 13 09:07:56 +0000 2019,Tuesdays in #London. #riverthames #england #flowers @ London  United Kingdom https://t.co/MrnIjGuRMh,51.50711486,-0.12731805
ukg_vibesey,Tue Aug 13 09:06:44 +0000 2019,Audio from our guest mix on visionradiouk with @CraftBeatsLDN is now available to stream  share and enjoy here:… https://t.co/c0CM7VXv4r,51.50711486,-0.12731805
TuinaMedic,Tue Aug 13 09:06:15 +0000 2019,"Creating a bubble of #Zen #vibes in bustling open space!
#touchtuina #tuina #tuinarocks #tuinamedic… https://t.co/ihVkMlNiLt",51.50711486,-0.12731805
Pairsonnalites,Tue Aug 13 09:04:36 +0000 2019,Ohio lawmaker who blamed shootings on gay marriage refuses to resign: Chairwoman of the Ohio Republican Party Jane… https://t.co/uXbriZ1cGm,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 13 09:04:35 +0000 2019,HIV-positive gay men can get a Health MOT in the HIV Garage: HIV-positive gay men can get a Health MOT in the HIV G… https://t.co/36bOVDOp35,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 13 09:04:35 +0000 2019,Stranger Things' Robin aka Maya Hawke says her character wasn't gay in the script: Stranger Things season three has… https://t.co/mtlxP8PoYb,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 13 09:04:34 +0000 2019,The New Threat to Poland's Sexual Minorities: The first openly gay and transgender politicians were elected to offi… https://t.co/d6hIFoSxJY,51.50413561,-0.13608912
Pairsonnalites,Tue Aug 13 09:04:34 +0000 2019,The New Threat to Poland's Sexual Minorities: The first openly gay and transgender politicians were elected to offi… https://t.co/d6hIFoSxJY,51.50413561,-0.13608912
sylvabelle,Tue Aug 13 09:02:54 +0000 2019,Our wedding presents have finally arrived #threemonthslater 🤣🎁 Feels like we've been married forever  pstruckers 🤵👰… https://t.co/S3tZlOFehd,51.50711486,-0.12731805
ckallaniotis,Tue Aug 13 09:02:36 +0000 2019,"Love Hurts 💉 ———————————— 

  #hollywood  #madonna   #love @ London  United Kingdom https://t.co/aLfXz6N1Z9",51.50711486,-0.12731805
StevanBorthwick,Tue Aug 13 09:01:45 +0000 2019,"Hitting the right chords. 

Such a fun morning working with incredible artist. His music is awesome and he has such… https://t.co/zCvEheuvej",51.50711486,-0.12731805
WayneParnell,Tue Aug 13 09:01:35 +0000 2019,Lundun swag. 🇬🇧 #parklife #london @ London  United Kingdom https://t.co/zC7N15s6l4,51.50711486,-0.12731805
JoeJaniak,Tue Aug 13 09:01:33 +0000 2019,The Queen &amp; The Carriage @ London  United Kingdom https://t.co/8rSmWatvv2,51.50711486,-0.12731805
GeorgeNicolasUK,Tue Aug 13 09:01:22 +0000 2019,Morning all 😎 @ London  United Kingdom https://t.co/iMogCQZsbm,51.50711486,-0.12731805
Cycle_Whamp,Tue Aug 13 09:00:50 +0000 2019,#7k miles this year #cycling #cyclinglife #nofilter #nofilterneeded @ London  United Kingdom https://t.co/lEjvo7mVU4,51.50711486,-0.12731805
CheltFoodie,Tue Aug 13 09:00:01 +0000 2019,f r e s h  f r u i t 🍓 and a cup of tea  this is one of the best hotel breakfasts I’ve had. Totally made to order {… https://t.co/VD98U0uANV,51.50711486,-0.12731805
KayeHolland,Tue Aug 13 08:59:00 +0000 2019,"Round peg  square hole... 👌
Repost from nyrealestategal 😘
#tuesdaytruth #tuesdaymotivation #tuesdayquotes… https://t.co/eUQVRg4k4T",51.50711486,-0.12731805
tmj_lon_legal,Tue Aug 13 08:58:42 +0000 2019,We're hiring! Click to apply: Director  Franchise Acceptance Performance - https://t.co/mGEyaXcOEI #Legal #London  England,51.5073509,-0.1277583
DivaChoice,Tue Aug 13 08:53:45 +0000 2019,"💎 💎 💎 💎 💎 💎
Morning Divas ......
Learn from your mistakes and move on 
• Have a fab day but don’t dwell there
•
Not… https://t.co/CGXp51RiYz",51.50711486,-0.12731805
tmj_lon_jobs,Tue Aug 13 08:51:41 +0000 2019,We're hiring! Click to apply: Performance Media Managers (Search  Social &amp; Programmatic) - https://t.co/yBRTUkGEQ3 #London  England,51.5073509,-0.1277583
paulomara,Tue Aug 13 08:50:22 +0000 2019,Abundance – Attitude of Gratitude. You can always get more money. You can never buy more health  you can never buy… https://t.co/EEjASejP0w,51.50711486,-0.12731805
G_Johns_AI,Tue Aug 13 08:48:26 +0000 2019,"Love this gorgeous classic bathroom design at one of our latest projects 

#bathroomdesign #project… https://t.co/UjNHqG16aw",51.50711486,-0.12731805
wellnesstvnews,Tue Aug 13 08:46:10 +0000 2019,Mental health services are “putting women at risk” by failing to ask them about their experience of domestic abuse … https://t.co/GnIGF97Nc8,51.50711486,-0.12731805
tmj_UKR_retail,Tue Aug 13 08:45:50 +0000 2019,Join the Levi Strauss &amp; Co. team! See our latest job opening here: https://t.co/xLYIG7pm18 #Retail #London  England,51.5073509,-0.1277583
BlackPRGroup,Tue Aug 13 08:42:20 +0000 2019,@rionatreacy featured in pictonmag styled by the lovely @hannahrosefry ⭐️⭐️⭐️⭐️ @ London  United Kingdom https://t.co/rN0K1OGDFU,51.50711486,-0.12731805
EmilyShopped,Tue Aug 13 08:41:38 +0000 2019,I absolutely love my job but even I can’t help but be excited when it’s the last working day before a two week holi… https://t.co/o153lxoClg,51.50711486,-0.12731805
EuniceDecampi,Tue Aug 13 08:39:45 +0000 2019,"ECLECTIC EFFORTLESS | Space and light are interwoven and connected. Repost of living room eyeswoon 
•
•
•

interior… https://t.co/8zEv4A174X",51.50711486,-0.12731805
MarianaCadore1x,Tue Aug 13 08:38:33 +0000 2019,Movement is a critical aspect of our experience of life. The better and the more at ease you can move  the better a… https://t.co/TBW5QbxP34,51.50711486,-0.12731805
madxuk,Tue Aug 13 08:38:28 +0000 2019,"#welcome to my #instagram 
I'm @madxuk 

#artist #entertainer #mc 

#music #reggae #dancehall #house #hiphop #grime… https://t.co/KHg1Ldjsrh",51.50711486,-0.12731805
CroogerHRE,Tue Aug 13 08:37:18 +0000 2019,New heat on the Way @gtbeats. Visuals by @simbarashemaka6 @ London  United Kingdom https://t.co/7ovVRkLqhh,51.50711486,-0.12731805
terrytopcat,Tue Aug 13 08:33:53 +0000 2019,Good Morning Have a Great Day Everyone Celebrating Another Friends Birthday today ( So many Leo’s!) Be Happy &amp; Safe… https://t.co/5JUIDAl3HK,51.50711486,-0.12731805
scottoliverwebb,Tue Aug 13 08:31:04 +0000 2019,"Mansory 720s just sitting in a car park.  This car is stunning ♥️♥️♥️
.
#mansory #mclaren #720s #beast #beastmode… https://t.co/ecbs2Aylwm",51.50711486,-0.12731805
_nutritionguru,Tue Aug 13 08:28:40 +0000 2019,You may have noticed I’ve gone quite on social media this summer  so I thought I’d let you know what I’ve been up t… https://t.co/kTowCEKTQv,51.50711486,-0.12731805
PrimeCapBrokers,Tue Aug 13 08:27:57 +0000 2019,"Brand spanking new #tuesdsytip for you all!
If you’re considering an inward sizeable exchange  do yourself a favour… https://t.co/Xs1q6czd8R",51.50711486,-0.12731805
iamsamknott,Tue Aug 13 08:26:59 +0000 2019,#Bakerstreet #architecture @ London  United Kingdom https://t.co/lBDX115Ks9,51.50711486,-0.12731805
formationlight,Tue Aug 13 08:24:48 +0000 2019,"Another day on site   another delivery on time. 😎
.
.
.
.
.
#construction #london #formation #formationlighting… https://t.co/7J9Ahh3DT2",51.50711486,-0.12731805
harbour_red,Tue Aug 13 08:23:47 +0000 2019,Don’t miss our sale!  Use code JELLYFISH to get 15% off all orders placed before midnight on the 14th August!  Than… https://t.co/e2XKwEezD0,51.50711486,-0.12731805
tmj_lon_sales,Tue Aug 13 08:22:47 +0000 2019,IQVIA is hiring in #London  England! Read about our latest #Sales job opening via the link in our bio: Medical Sale… https://t.co/cIew3mtHIC,51.5073509,-0.1277583
BarbersSchool,Tue Aug 13 08:22:01 +0000 2019,"▪️CROPPED ▪️⁣
⁣
Too good a cut to not share! ⁣
⁣
Big ups to LSB Graduate @callum13francis for constantly producing… https://t.co/zgE07Wr0Sm",51.50711486,-0.12731805
ninaspage,Tue Aug 13 08:21:28 +0000 2019,AWARD WINNING INTERNATIONAL #STAR #sings #NINAKRISTOFFERSON #TIMELESS on 30th August 2019 in #London #Chelsea jross… https://t.co/QuEp0RgvE1,51.50711486,-0.12731805
raydugan,Tue Aug 13 08:18:40 +0000 2019,One more quick stop. @ London  United Kingdom https://t.co/qC4j3ORuvX,51.50711486,-0.12731805
fooodzilla,Tue Aug 13 08:18:32 +0000 2019,Sometimes you can only say #iloveyou to the gorgeous #Biryani in front of you. It is your #onelove (for that moment… https://t.co/ZDzpxjrW3f,51.50711486,-0.12731805
terrytopcat,Tue Aug 13 08:18:31 +0000 2019,Buddhism Day By Day Daisaku Ikeda NMRK 🙏 @ London  United Kingdom https://t.co/9yrdAPO8xY,51.50711486,-0.12731805
tmj_CAM_manuf,Tue Aug 13 08:18:07 +0000 2019,Want to work in #London? View our latest opening: https://t.co/kvEoG4eSxZ #Manufacturing,51.5073509,-0.1277583
sybillegreen,Tue Aug 13 08:17:14 +0000 2019,🌸🌼🌹🌺🌻 à London  United Kingdom https://t.co/tqVDIn0WFu,51.50711486,-0.12731805
poulters_squad,Tue Aug 13 08:12:10 +0000 2019,Good morning everyone   here’s a throw back of Will and Kola . Does anyone else like plants ?. Emily x @ London  Un… https://t.co/jzOFvJRrRj,51.50711486,-0.12731805
MakeOverEssex,Tue Aug 13 08:10:23 +0000 2019,#IMDb profile 🦋💖with portfoilo of outfits #humanbarbie #walkabout #character #model @ London  United Kingdom https://t.co/bRB2IZ4nZN,51.50711486,-0.12731805
Jerry_Okoye_,Tue Aug 13 08:09:09 +0000 2019,Reality VS Instagram......studies shows that 92% of posts we see on Instagram nowadays are just what people want yo… https://t.co/byaHzWrsQ9,51.50711486,-0.12731805
BritishIceDance,Tue Aug 13 08:08:48 +0000 2019,Taking a couple of hours to let my imagination run free and write. It’s been a few weeks but definitely needed. swa… https://t.co/OSkfY5CntV,51.50711486,-0.12731805
rodwey2004,Tue Aug 13 08:03:42 +0000 2019,"A winning smile: Meeting beautiful Rahel of @frohub at Africa Fashionweek London
.

Visit my website:… https://t.co/7PRSCPyK94",51.50711486,-0.12731805
bikebunny1,Tue Aug 13 08:02:31 +0000 2019,"Tongue’s Out Tuesday! 🦊👅💦
Fox doing his morning washing routine on the shed roof. Sometimes they behave so cat-like… https://t.co/6yHbz6mhJt",51.50711486,-0.12731805
gemmak500,Tue Aug 13 08:00:40 +0000 2019,"Decorated.
#london #londonlife #lovelondon  #igerslondon #timeout #timeoutlondon #MetroLDN #visitlondon… https://t.co/oE1ELtTbAQ",51.51027778,-0.13027778
weef,Tue Aug 13 07:59:57 +0000 2019,Using my newly acquired Windsor &amp; Newton brushmarkers given to me by Christopher Riggio. #windsorandnewton… https://t.co/31tNIeUE4H,51.50711486,-0.12731805
ellynrebeccaxo,Tue Aug 13 07:58:32 +0000 2019,Ran out of my Dermalogica toner so picked up a high street classic! I’ve used the @simpleskin soothing facial toner… https://t.co/dZdWeeJCb4,51.50711486,-0.12731805
nicolafriend,Tue Aug 13 07:56:29 +0000 2019,AD|gift Did you use a TENS in labour? I feel like they’re one of those marmite things and you don’t know what’s goi… https://t.co/8bG6MjzTE9,51.50711486,-0.12731805
